,wordcount,images_number,links_number,title_keywords,body_keywords,url,clickbait
5827,177,4,2,1,4,https://www.lanetanoticias.com/viral/142499/maestra-encierra-a-sus-alumnos-para-evitar-ser-desalojada-de-su-casa-video,True
5828,292,5,3,0,3,https://www.lanetanoticias.com/enterate/142507/arrestan-osito-de-peluche-por-trafico-de-drogas-fotos,True
5829,241,5,2,6,6,https://www.lanetanoticias.com/viral/142491/la-padillera-mas-sexy-del-mundo-rompe-corazones-en-redes-sociales,True
5830,254,4,2,1,11,https://www.lanetanoticias.com/viral/142485/madre-arrastra-a-su-hijo-con-autismo-por-la-calle-video,True
5831,137,4,2,0,5,https://www.lanetanoticias.com/viral/142484/asesinan-a-mujer-que-vendia-paquetes-funerarios-y-luego-mataba-a-sus-clientes,True
5832,332,5,6,0,25,https://www.lanetanoticias.com/viral/142463/la-polisex-vuelve-a-las-andadas-y-ensena-los-senos-fotos,True
5833,256,4,1,0,6,https://www.lanetanoticias.com/viral/142255/este-sera-el-actor-que-interpretara-a-shazam-en-la-peliculas-de-dc-comics,True
5834,263,4,1,1,4,https://www.lanetanoticias.com/viral/142226/netflix-aumentara-sus-precios-en-todos-su-paquetes,True
5835,470,4,6,1,27,https://www.lanetanoticias.com/viral/142187/conoce-a-helga-lovekaty-la-modelo-rusa-que-conquisto-el-corazon-de,True
5836,333,10,5,1,7,https://www.lanetanoticias.com/viral/142190/esta-es-mejor-forma-responder-cuando-piden-foto-desnuda,True
5837,187,4,2,1,6,https://www.lanetanoticias.com/viral/142163/nino-de-10-anos-roba-auto-y-provoca-persecucion-policial-video,True
5838,245,4,1,0,3,https://www.lanetanoticias.com/viral/142157/conceden-un-oscar-especial-a-alejandro-gonzales-inarritu,True
5839,187,6,3,3,8,https://www.lanetanoticias.com/que-onda-con/142168/decidieron-tomarse-atrevidas-fotos-sobre-las-tumbas-de-un-panteon-y-asi-reaccionaron-las-redes,True
5840,273,4,5,1,8,https://www.lanetanoticias.com/que-onda-con/142093/se-abrio-escote-comenzo-pedirle-mil-pesos-hombres,True
5841,271,4,2,1,15,https://www.lanetanoticias.com/viral/142103/34conoce-a-cameron-dallas-el-influencer-mas-popular-de-todo-el-mundo,True
5842,303,4,1,0,6,https://www.lanetanoticias.com/viral/142073/professor-marston-the-wonder-women-la-pelicula-del-creador-de-la-mujer-maravilla,True
5843,207,4,3,0,6,https://www.lanetanoticias.com/viral/142039/no-creeras-el-gusano-gigante-que-aparecio-en-austrailia,True
5844,223,4,1,1,16,https://www.lanetanoticias.com/viral/142013/sebastian-villalobos-fue-nombrado-el-influencer-del-ano-por-la-revista-gq,True
5845,257,4,1,1,9,https://www.lanetanoticias.com/viral/141974/ella-es-daniela-hornedo-la-chica-mas-buscada-de-facebook,True
5846,262,6,2,0,9,https://www.lanetanoticias.com/viral/141960/hugo-sanchez-afirma-que-el-fue-quien-invento-el-escorpion,True
5847,289,5,2,0,3,https://www.lanetanoticias.com/viral/141681/le-arrebataron-cruelmente-la-vida-mientras-le-rezaba-a-la-santa-muerte,True
5848,293,4,3,2,5,https://www.lanetanoticias.com/viral/141931/3t5taylor-swift-luce-completamente-sensual-en-su-mas-reciente-video-musical,True
5849,294,7,2,2,5,https://www.lanetanoticias.com/viral/141924/fantasma-ataca-a-familia-en-la-region-de-puntarenas,True
5850,375,4,3,1,5,https://www.lanetanoticias.com/viral/141910/revelan-sountrack-de-la-liga-de-la-justicia-y-este-revela-algunos-secretos,True
5851,282,6,2,1,6,https://www.lanetanoticias.com/viral/141914/ovni-aterriza-en-cancha-de-futbol-y-es-grabado-en-video,True
5852,401,4,7,2,23,https://www.lanetanoticias.com/viral/141858/traseros-de-bebe-pintados-de-calabaza-la-nueva-tendencia-en-instagram,True
5853,264,4,2,1,5,https://www.lanetanoticias.com/viral/141789/un-hombre-estuvo-a-punto-de-morir-atragantado-por-comer-alitas-video,True
5854,263,4,2,1,8,https://www.lanetanoticias.com/viral/141855/nino-se-equivoca-en-el-dictado-en-su-escuela-y-se-vuelve-viral,True
5855,248,4,1,1,6,https://www.lanetanoticias.com/viral/142112/increible-ahora-puedes-eliminar-mensajes-enviados-en-whatsapp,True
5856,275,6,2,0,6,https://www.lanetanoticias.com/viral/141829/nina-serpiente-se-recupera-despues-de-un-intenso-tratamiento,True
5857,295,7,4,1,7,https://www.lanetanoticias.com/viral/141738/graban-su-viaje-en-el-tren-antes-de-morir-video,True
5858,266,6,2,1,7,https://www.lanetanoticias.com/viral/141783/taco-sabroso-causa-volcadura-de-trailer-en-estados-unidos,True
5859,264,4,1,0,9,https://www.lanetanoticias.com/viral/141470/tremendo-golpe-el-que-le-tiro-este-entrenador-al-arbitro-del-partido,True
5860,271,4,4,2,8,https://www.lanetanoticias.com/viral/141769/el-ataque-de-tiburon-que-se-ha-hecho-viral-video,True
5861,230,4,1,0,3,https://www.lanetanoticias.com/enterate/141691/enfermera-le-canta-a-una-paciente-en-su-lecho-de-muerte,True
5862,202,5,1,0,5,https://www.lanetanoticias.com/enterate/141692/ladron-se-lleva-descaradamente-un-diamante-de-casi-30-mil-dolares,True
5863,280,5,2,2,8,https://www.lanetanoticias.com/viral/141727/los-comerciales-de-tampones-causan-revuelo-en-internet-video,True
5864,280,5,2,1,9,https://www.lanetanoticias.com/viral/141711/osos-intrepidos-ingresan-a-piscina-privada-en-california-video,True
5865,165,4,2,0,5,https://www.lanetanoticias.com/viral/141669/bebe-pierde-la-vida-tras-ser-abandonado-por-sus-padres-en-un-columpio-durante-semanas,True
5866,342,4,2,1,6,https://www.lanetanoticias.com/que-onda-con/141664/circulan-videos-de-como-torturan-y-extorsionan-a-reos-en-prision-del-edomex-videos,True
5867,169,5,2,0,4,https://www.lanetanoticias.com/viral/141651/medium-se-cocina-en-agua-hirviendo-mientras-hacia-ritual-fotos,True
5868,269,7,2,0,5,https://www.lanetanoticias.com/viral/141628/libro-permitira-a-cualquier-persona-practicar-exorcismos,True
5869,147,4,1,3,8,https://www.lanetanoticias.com/enterate/141565/joven-dispara-desde-su-balcon-y-sube-el-video-a-instagram,True
5870,264,5,3,0,5,https://www.lanetanoticias.com/viral/141624/ovni-aparece-en-el-cielo-y-causa-completo-impacto-en-ibiza,True
5871,320,4,4,1,23,https://www.lanetanoticias.com/viral/141610/michelle-vieth-luce-candente-vestido-y-critican-por-sus-posaderas,True
5872,400,5,2,2,10,https://www.lanetanoticias.com/enterate/141564/youtuber-mato-a-su-propio-padre-por-llamarlo-nazi,True
5873,271,8,1,1,8,https://www.lanetanoticias.com/chismito/141558/una-mala-decision-arruino-el-rostro-adivina-de-que-actriz-se-trata,True
5874,266,4,4,1,9,https://www.lanetanoticias.com/viral/141413/nino-abandona-entrevista-en-vivo-para-llegar-puntual-a-la-escuela-video,True
5875,328,4,13,0,9,https://www.lanetanoticias.com/enterate/141399/mujer-decide-tatuar-gato-y-capta-todo-en-la-camara-fotos,True
5876,314,5,8,1,7,https://www.lanetanoticias.com/viral/141350/aqui-te-platicamoos-sobre-la-serie-anti-amlo-que-netflix-esta-desarrollando,True
5877,275,4,4,0,16,https://www.lanetanoticias.com/viral/141310/juanpa-zurita-aparece-en-la-portada-de-quien-50-junto-a-pedro-kumamoto,True
5878,349,4,11,1,15,https://www.lanetanoticias.com/chismito/141077/modelos-crean-campana-para-combatir-el-abuso-sexual-fotos,True
5879,229,4,2,1,5,https://www.lanetanoticias.com/viral/141248/rescatan-a-mujer-a-punto-de-ser-quemada-viva-la-acusaron-de-brujeria,True
5880,228,4,3,1,8,https://www.lanetanoticias.com/enterate/141212/mujer-fue-manoseada-en-autobus-y-confronta-a-su-agresor-video,True
5881,345,4,9,1,16,https://www.lanetanoticias.com/viral/141194/un-cazador-de-tesoros-hallo-algo-sorprendente-fotos,True
5882,303,4,5,2,9,https://www.lanetanoticias.com/viral/141146/ladydiscapacitada-uso-carrito-de-minusvalidos-para-no-caminar-en-el-super-video,True
5883,309,6,3,1,10,https://www.lanetanoticias.com/viral/141028/lordcinepolis-ayudo-a-ninos-discriminados-y-les-pago-el-boleto-del-cine-video,True
5884,279,6,2,0,3,https://www.lanetanoticias.com/viral/141044/cientificos-hablan-sobre-el-colmillo-de-mamut-descubierto-hace-tiempo,True
5885,299,4,5,1,8,https://www.lanetanoticias.com/viral/141032/checa-la-mejor-acrobacia-del-ano-video,True
5886,278,6,2,0,7,https://www.lanetanoticias.com/viral/141021/submarino-fantasma-de-rusia-impacta-a-todo-el-mundo,True
5887,303,4,6,1,4,https://www.lanetanoticias.com/enterate/140978/mujer-ventila-tienda-vender-calaveritas-chocolate-infestadas-gusanos,True
5888,306,4,2,1,8,https://www.lanetanoticias.com/grilla/140953/el-secretario-de-salud-prefiere-la-pizza-con-pena-y-no-con-pina-video,True
5889,267,6,2,0,7,https://www.lanetanoticias.com/viral/140983/ciempies-se-come-a-una-serpiente-y-vive-para-contarlo,True
5890,288,4,3,0,9,https://www.lanetanoticias.com/viral/140963/disney-channel-presenta-una-serie-con-tematica-gay-por-primera-vez-en-su-historia,True
5891,205,4,1,0,6,https://www.lanetanoticias.com/viral/141082/joven-sufre-un-doloroso-accidente-al-intentar-realizar-parkour,True
5892,275,7,2,0,5,https://www.lanetanoticias.com/viral/140749/cientificos-revelan-que-las-momias-descubiertas-en-peru-son-extraterrestres,True
5893,284,6,2,0,5,https://www.lanetanoticias.com/viral/140717/fantasma-intenta-empujar-a-mujer-en-el-metro-de-santiago,True
5894,287,4,5,0,8,https://www.lanetanoticias.com/enterate/140563/avientan-a-trump-banderas-de-rusia-y-le-llaman-traidor,True
5895,190,5,1,0,5,https://www.lanetanoticias.com/viral/140502/impactante-hombre-es-lanzado-a-las-vias-del-metro,True
5896,280,4,1,0,5,https://www.lanetanoticias.com/nerd/140474/creadores-de-stranger-things-trabajan-con-los-creadores-de-ghostbusters,True
5897,335,4,2,0,10,https://www.lanetanoticias.com/viral/140465/enmedio-no-recuerda-estar-en-el-show-y-es-desgarradorel-actor-principal-de-malcolm-el-de,True
5898,427,10,1,1,4,https://www.lanetanoticias.com/viral/140408/las-6-razones-mas-comunes-por-las-que-los-empleados-renuncian,True
5899,448,6,6,0,4,https://www.lanetanoticias.com/viral/140246/bombero-recibio-primer-transplante-rostro-luego-casco-derritiera-incendio,True
5900,171,4,1,1,4,https://www.lanetanoticias.com/viral/140213/chica-borracha-se-hace-la-poseida-al-ser-detenida-por-la-policia-video,True
5901,185,4,2,1,11,https://www.lanetanoticias.com/viral/140069/despiden-a-conductora-de-tv-por-hacer-cachondo-baile-en-programa-en-vivo-video,True
5902,270,4,3,0,8,https://www.lanetanoticias.com/viral/140192/un-pastor-sacaba-los-espiritus-malignos-abusando-de-las-mujeres,True
5903,303,4,7,1,7,https://www.lanetanoticias.com/viral/140169/jugador-de-futbol-mete-gol-al-estilo-usain-bolt-video,True
5904,251,4,4,2,7,https://www.lanetanoticias.com/viral/140199/este-youtuber-peleo-contra-de-un-cocodrilo-salvaje,True
5905,267,7,2,0,5,https://www.lanetanoticias.com/viral/140119/los-extraterrestres-podrian-ser-en-realidad-criaturas-marinas,True
5906,306,4,2,0,5,https://www.lanetanoticias.com/viral/140017/padre-de-nina-abandonada-por-no-tomarse-la-leche-asesino-a-su-hija-y-se-deshizo-del-cadaver,True
5907,195,4,5,0,9,https://www.lanetanoticias.com/nerd/140050/conoce-el-nuevo-cohete-spacex-con-el-que-podras-llegar-de-mexico-a-espana-en-30-minutos,True
5908,267,4,2,0,6,https://www.lanetanoticias.com/viral/140087/perro-y-su-dueno-causan-impacto-en-israel-por-un-insolito-motivo,True
5909,293,6,3,0,12,https://www.lanetanoticias.com/viral/140038/lombriz-gigante-causa-completo-temor-en-australia,True
5910,289,14,5,2,5,https://www.lanetanoticias.com/viral/139908/llegaron-los-memes-del-america-cruz-azul-en-la-copa-mx,True
5911,297,4,7,0,17,https://www.lanetanoticias.com/viral/139947/esta-marca-dee-lenceeria-lanza-un-set-inspirado-en-harry-potter,True
5912,254,5,4,3,8,https://www.lanetanoticias.com/viral/139445/la-nueva-figura-de-cera-de-lady-gaga-volvio-locos-a-la-gente-en-redes-sociales,True
5913,378,4,5,2,11,https://www.lanetanoticias.com/enterate/139903/instagram-pide-perdon-por-retirar-la-foto-de-un-nino-con-desfiguracion-facial,True
5914,273,6,2,1,9,https://www.lanetanoticias.com/viral/139910/joven-hace-el-oso-de-su-vida-al-estar-pegada-en-su-celular-video,True
5915,283,6,2,2,8,https://www.lanetanoticias.com/viral/139893/mujer-demora-10-minutos-en-estacionarse-y-se-vuelve-viral-video,True
5916,307,6,1,0,6,https://www.lanetanoticias.com/enterate/139859/broma-de-geotormenta-con-personas-congeladas-vuelve-locos-a-pasajeros-de-un-taxi,True
5917,219,4,2,1,4,https://www.lanetanoticias.com/viral/139862/sacan-a-joven-de-su-feretro-al-descubrir-que-estaba-con-vida-en-pleno-velorio-video,True
5918,259,7,2,0,6,https://www.lanetanoticias.com/viral/139308/critican-a-cirujano-plastico-por-operar-a-sus-hijas-desde-los-10-anos-fotos,True
5919,321,4,2,1,8,https://www.lanetanoticias.com/enterate/139843/graban-pelicula-para-adultos-en-la-calle-a-plena-luz-del-dia-video,True
5920,313,4,6,0,7,https://www.lanetanoticias.com/enterate/139763/hombre-de-origen-asiatico-es-asaltado-sobre-viaducto-cd-mx,True
5921,274,6,2,0,7,https://www.lanetanoticias.com/viral/139795/docente-invita-a-cambiarse-los-calzones-despues-de-tener-sexo,True
5922,396,4,1,0,7,https://www.lanetanoticias.com/estados/139750/la-enamora-para-despues-prostituirla-por-50-pesos-o-un-vaso-de-fruta,True
5923,316,4,5,1,18,https://www.lanetanoticias.com/chismito/139748/eres-una-facilota-ivan-sanchez-a-galilea-montijo-mientras-estaban-en-la-cama-video,True
5924,272,4,1,1,11,https://www.lanetanoticias.com/viral/139631/hombre-se-esconde-en-el-bosque-por-10-anos-para-no-ver-a-su-esposa,True
5925,240,4,2,2,9,https://www.lanetanoticias.com/viral/139503/capturan-al-mata-novias-en-guatemala-pgj-cdmx,True
5926,292,4,5,1,5,https://www.lanetanoticias.com/que-onda-con/139316/dentista-descubre-paciente-boca-infestada-gusanos,True
5927,267,4,4,1,5,https://www.lanetanoticias.com/enterate/139399/politico-ruso-pierde-la-vida-al-hacer-un-salto-mortal-video,True
5928,261,4,2,1,5,https://www.lanetanoticias.com/viral/139304/detienen-a-discapacitado-que-prostituyo-a-su-pareja-por-varios-anos,True
5929,264,4,3,2,8,https://www.lanetanoticias.com/enterate/139367/que-le-dijo-bush-obama-no-pudo-contener-la-risa-durante-un-discurso-y-el-video-se-hace-viral-video,True
5930,274,6,5,0,8,https://www.lanetanoticias.com/viral/139093/dani-alves-le-rinde-tributo-a-mexico-fotos,True
5931,310,5,1,1,9,https://www.lanetanoticias.com/viral/139370/este-sera-el-nuevo-vaso-para-la-temporada-se-invierno-de-starbucks,True
5932,222,5,2,1,8,https://www.lanetanoticias.com/viral/139133/mujer-embarazada-pide-orden-de-desalojo-porque-su-bebe-no-queria-nacer,True
5933,266,6,2,0,5,https://www.lanetanoticias.com/viral/139074/brasil-realizara-su-propia-conferencia-ovni-en-noviembre,True
5934,372,4,6,3,22,https://www.lanetanoticias.com/viral/139122/courtney-taylor-la-modelo-de-i1nstagram-que-esta-rompiendo-el-internet,True
5935,408,7,3,0,4,https://www.lanetanoticias.com/que-onda-con/138953/operan-a-oso-que-vivia-con-lengua-de-tres-kilos-fotos,True
5936,284,4,1,1,9,https://www.lanetanoticias.com/viral/139083/esto-fue-lo-que-sucedio-ayer-en-brandcast-el-evento-mas-grande-de-youtube-mexico,True
5937,313,5,5,1,4,https://www.lanetanoticias.com/viral/139076/se-les-aparecio-la-virgen-maria-en-el-colegio-video,True
5938,146,6,1,3,5,https://www.lanetanoticias.com/chismito/138920/mhoni-vidente-dice-que-pique-es-gay-y-sera-presidente-de-espana-las-redes-sociales-no-la-perdonan,True
5939,271,6,2,0,8,https://www.lanetanoticias.com/viral/139046/cientificos-crian-a-serpiente-en-peligro-de-extincion-en-china,True
5940,269,4,12,0,8,https://www.lanetanoticias.com/enterate/139024/perritos-recatados-en-puerto-rico-buscan-ser-adoptados-fotos,True
5941,192,4,3,0,5,https://www.lanetanoticias.com/viral/139030/este-fue-el-fantasticoo-encuentro-entre-messi-y-el-profesor-x,True
5942,277,7,2,0,5,https://www.lanetanoticias.com/nerd/139004/dora-la-exploradora-llegara-a-la-pantalla-grande-en-carne-y-hueso,True
5943,266,4,1,2,8,https://www.lanetanoticias.com/enterate/138916/se-quito-la-vida-porque-su-hija-se-caso-sin-permiso-transmite-todo-en-vivo-por-facebook,True
5944,298,4,1,1,7,https://www.lanetanoticias.com/viral/138994/camila-cabello-se-vuelve-un-personaje-novela-en-su-nuevo-video,True
5945,257,4,1,0,11,https://www.lanetanoticias.com/viral/138979/buscan-al-hijo-que-abandono-a-su-padre-en-el-parque-y-prometio-regresar-por-el,True
5946,308,7,1,0,5,https://www.lanetanoticias.com/viral/138962/juez-libera-a-ex-alcalde-que-robo-millones-en-chihuahua,True
5947,242,4,3,0,6,https://www.lanetanoticias.com/ultimahora/138917/sismo-de-6-7-grados-sacude-a-indonesia,True
5948,264,4,3,2,7,https://www.lanetanoticias.com/viral/138958/a-lo-star-wars-perro-chewbacca-desafia-al-viento-video,True
5949,264,4,1,2,8,https://www.lanetanoticias.com/que-onda-con/138914/fan-le-regala-un-elote-a-mariana-trevino-y-se-convierte-en-heroe-en-las-redes,True
5950,294,6,2,2,7,https://www.lanetanoticias.com/viral/138933/mujer-llora-sangre-y-se-vuelve-viral-en-internet,True
5951,340,4,1,2,7,https://www.lanetanoticias.com/enterate/138913/hermanitas-de-5-anos-y-de-3-meses-eran-vendidas-como-juguetes-sexuales-en-internet,True
5952,297,6,4,0,6,https://www.lanetanoticias.com/viral/139277/thor-ragnarok-incluira-al-primer-personaje-lgbt-de-la-historia-de-marvel,True
5953,260,4,9,0,11,https://www.lanetanoticias.com/viral/139081/quieren-entrenar-a-los-cuervos-para-limpiar-las-calles,True
5954,250,4,2,1,4,https://www.lanetanoticias.com/viral/139017/famosa-marca-de-ropa-causa-polemica-por-crear-prendas-con-piel-de-conejo,True
5955,312,4,1,0,6,https://www.lanetanoticias.com/viral/139235/mira-la-increible-campana-anti-bullying-de-burger-king,True
5956,265,6,2,0,6,https://www.lanetanoticias.com/viral/139205/motocicleta-impacta-de-lleno-contra-un-autobus-en-rosario,True
5957,154,8,2,2,7,https://www.lanetanoticias.com/viral/139178/joven-deposita-30-centavos-para-que-le-compren-una-sopa-instantanea,True
5958,338,4,4,1,26,https://www.lanetanoticias.com/viral/139184/ffue-rescatada-por-esta-familia-y-ella-no-podria-estar-mas-agradecida,True
5959,273,6,2,1,7,https://www.lanetanoticias.com/viral/139165/mujer-encuentra-a-su-gato-perdido-usando-tinder,True
5960,270,4,4,1,7,https://www.lanetanoticias.com/que-onda-con/139167/por-infiel-la-castiga-con-cinturonazos-video,True
5961,224,4,1,2,10,https://www.lanetanoticias.com/viral/139157/juanpa-zurita-werevertumorro-y-otros-youtubers-quedan-atrapados-en-un-ascensor,True
5962,222,5,2,1,8,https://www.lanetanoticias.com/viral/139133/mujer-embarazada-pide-orden-de-desalojo-porque-su-bebe-no-queria-nacer,True
5963,266,6,2,0,5,https://www.lanetanoticias.com/viral/139074/brasil-realizara-su-propia-conferencia-ovni-en-noviembre,True
5964,372,4,6,3,22,https://www.lanetanoticias.com/viral/139122/courtney-taylor-la-modelo-de-i1nstagram-que-esta-rompiendo-el-internet,True
5965,408,7,3,0,4,https://www.lanetanoticias.com/que-onda-con/138953/operan-a-oso-que-vivia-con-lengua-de-tres-kilos-fotos,True
5966,284,4,1,1,9,https://www.lanetanoticias.com/viral/139083/esto-fue-lo-que-sucedio-ayer-en-brandcast-el-evento-mas-grande-de-youtube-mexico,True
5967,313,5,5,1,4,https://www.lanetanoticias.com/viral/139076/se-les-aparecio-la-virgen-maria-en-el-colegio-video,True
5968,146,6,1,3,5,https://www.lanetanoticias.com/chismito/138920/mhoni-vidente-dice-que-pique-es-gay-y-sera-presidente-de-espana-las-redes-sociales-no-la-perdonan,True
5969,271,6,2,0,8,https://www.lanetanoticias.com/viral/139046/cientificos-crian-a-serpiente-en-peligro-de-extincion-en-china,True
5970,269,4,12,0,8,https://www.lanetanoticias.com/enterate/139024/perritos-recatados-en-puerto-rico-buscan-ser-adoptados-fotos,True
